user_id,precision_at_k,recall_at_k,f1_at_k,ndcg_at_k,hit_rate_at_k,average_precision,intra_list_similarity,gini_index,num_recommendations,num_relevant
604,0.0,0.0,0.0,0.0,0.0,0.0,0.3842355,0.1946145125279674,10,0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.39688253,0.362675180651299,10,0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.41739073,0.2835997322514256,10,0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.39111406,0.2206672130787684,10,0
608,0.0,0.0,0.0,0.0,0.0,0.0,0.47475806,0.24298712779373002,10,0
609,0.0,0.0,0.0,0.0,0.0,0.0,0.38453543,0.5540021474413154,10,0
610,0.0,0.0,0.0,0.0,0.0,0.0,0.40900263,0.6440308997420663,10,0
611,0.0,0.0,0.0,0.0,0.0,0.0,0.39186364,0.2533846490275312,10,0
612,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.3624069,0.1574495939365704,10,1
613,0.0,0.0,0.0,0.0,0.0,0.0,0.3994392,0.18704379391102072,10,0
614,0.0,0.0,0.0,0.0,0.0,0.0,0.43813807,0.3586045750716716,10,0
615,0.0,0.0,0.0,0.0,0.0,0.0,0.422026,0.17405932067300983,10,0
616,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.47526,0.2687185479268003,10,1
617,0.0,0.0,0.0,0.0,0.0,0.0,0.5182804,0.3602901667449478,10,0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.39898965,0.3297485321721907,10,0
619,0.0,0.0,0.0,0.0,0.0,0.0,0.3991318,0.1470988802252183,10,0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.42667457,0.2435151478586377,10,0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.37873983,0.1875518308525379,10,0
622,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.25,0.3879241,0.22562467215392595,10,1
623,0.0,0.0,0.0,0.0,0.0,0.0,0.36474115,0.16626724899514916,10,0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.39917538,0.16835049287238757,10,0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.3779733,0.22755501610294093,10,0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.38280836,0.40561354293740326,10,0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.4248896,0.5696971848337753,10,0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.4160355,0.16672255419682447,10,0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.41550463,0.168889956270859,10,0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.42718628,0.1449832326921996,10,0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.39373526,0.3163474022432188,10,0
632,0.0,0.0,0.0,0.0,0.0,0.0,0.44500533,0.18525975056087632,10,0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.38155788,0.08266285801483572,10,0
634,0.0,0.0,0.0,0.0,0.0,0.0,0.42251575,0.1840407985631316,10,0
635,0.0,0.0,0.0,0.0,0.0,0.0,0.41344374,0.12260529169051396,10,0
636,0.0,0.0,0.0,0.0,0.0,0.0,0.5049994,0.30073449118961637,10,0
637,0.0,0.0,0.0,0.0,0.0,0.0,0.38540977,0.2703446208921639,10,0
638,0.0,0.0,0.0,0.0,0.0,0.0,0.38564944,0.48130962305027136,10,0
639,0.0,0.0,0.0,0.0,0.0,0.0,0.41669536,0.3179837715984732,10,0
640,0.1,1.0,0.18181818181818182,0.3562071871080222,1.0,0.16666666666666666,0.41443717,0.36951653125611345,10,1
641,0.0,0.0,0.0,0.0,0.0,0.0,0.39327854,0.1913188402487423,10,0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.4197528,0.25831888681867365,10,0
643,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.36597434,0.3366748022953107,10,1
644,0.0,0.0,0.0,0.0,0.0,0.0,0.33617735,0.1992598644285831,10,0
645,0.0,0.0,0.0,0.0,0.0,0.0,0.4148056,0.24696996780867853,10,0
646,0.0,0.0,0.0,0.0,0.0,0.0,0.4443751,0.27939031735734526,10,0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.44873565,0.24101077191409903,10,0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.4158178,0.24200313446733937,10,0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.40416837,0.1975887673520628,10,0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.4142634,0.43085707014522356,10,0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.4208554,0.10673702129510029,10,0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.43046296,0.2779448158533361,10,0
653,0.1,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,0.3910297,0.27583407441576746,10,1
654,0.0,0.0,0.0,0.0,0.0,0.0,0.40983665,0.2192970436812418,10,0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.42833397,0.23821137836806852,10,0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.4585219,0.24946090285893857,10,0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.38381764,0.3217211168997185,10,0
658,0.0,0.0,0.0,0.0,0.0,0.0,0.45765424,0.15570947967121018,10,0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.39725637,0.18791727701378882,10,0
660,0.0,0.0,0.0,0.0,0.0,0.0,0.35970017,0.09326277396122169,10,0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.40440792,0.6875398059005745,10,0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.4218691,0.17112638827892218,10,0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.47479913,0.16078835836437033,10,0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.4904818,0.2996854239957635,10,0
665,0.0,0.0,0.0,0.0,0.0,0.0,0.44620502,0.2620572822677252,10,0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.35854483,0.17994636834836353,10,0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.4487323,0.4230006801682233,10,0
668,0.0,0.0,0.0,0.0,0.0,0.0,0.4507135,0.294436411583386,10,0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.3989386,0.6120653116465152,10,0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.360051,0.2075508600824117,10,0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.40109575,0.19994499711272606,10,0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.44824693,0.15821429815399152,10,0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.39345458,0.34491971388429876,10,0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.47942987,0.4755046468360006,10,0
675,0.1,1.0,0.18181818181818182,0.3562071871080222,1.0,0.16666666666666666,0.38193515,0.18816707788266102,10,1
676,0.0,0.0,0.0,0.0,0.0,0.0,0.4279798,0.2938709364652759,10,0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.41836748,0.30956439449002165,10,0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.3788655,0.33803809160369297,10,0
679,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.4334498,0.4312974011439278,10,1
680,0.0,0.0,0.0,0.0,0.0,0.0,0.41010323,0.34099846369032516,10,0
681,0.0,0.0,0.0,0.0,0.0,0.0,0.4616558,0.2966920453065729,10,0
682,0.0,0.0,0.0,0.0,0.0,0.0,0.42419115,0.33902776525853406,10,0
683,0.0,0.0,0.0,0.0,0.0,0.0,0.44920352,0.19991206475815648,10,0
684,0.0,0.0,0.0,0.0,0.0,0.0,0.37280533,0.35192449441323886,10,0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.37159696,0.13534006524666645,10,0
686,0.0,0.0,0.0,0.0,0.0,0.0,0.45167902,0.21646453860832277,10,0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.4571672,0.34240138856027835,10,0
688,0.0,0.0,0.0,0.0,0.0,0.0,0.38249138,0.1250132552215984,10,0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.4460638,0.19729832940194642,10,0
690,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.2,0.3858599,0.23043885680486068,10,1
691,0.0,0.0,0.0,0.0,0.0,0.0,0.4005631,0.17041325425879722,10,0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.3866751,0.12151095915657369,10,0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.4106544,0.2651269956169777,10,0
694,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.2,0.41262498,0.18633803299736157,10,1
695,0.0,0.0,0.0,0.0,0.0,0.0,0.41634843,0.25436631547978195,10,0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.39091492,0.4207781160294767,10,0
697,0.0,0.0,0.0,0.0,0.0,0.0,0.42865083,0.26554273889037033,10,0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.40188712,0.357731434990815,10,0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.42788064,0.3304199486879442,10,0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.46400332,0.46646846232785927,10,0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.4149438,0.20628545053972863,10,0
702,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.39839333,0.3724683679335448,10,1
703,0.0,0.0,0.0,0.0,0.0,0.0,0.41788962,0.17864857374455045,10,0
704,0.1,1.0,0.18181818181818182,0.3333333333333333,1.0,0.14285714285714285,0.3824291,0.25264988717160397,10,1
705,0.0,0.0,0.0,0.0,0.0,0.0,0.35885823,0.22026841432172883,10,0
706,0.0,0.0,0.0,0.0,0.0,0.0,0.37115932,0.12569926079112648,10,0
707,0.0,0.0,0.0,0.0,0.0,0.0,0.47412193,0.22221740883716218,10,0
708,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.36232626,0.14548905601711865,10,1
709,0.0,0.0,0.0,0.0,0.0,0.0,0.38005558,0.1132581466661307,10,0
710,0.0,0.0,0.0,0.0,0.0,0.0,0.43560982,0.3672117675473074,10,0
711,0.0,0.0,0.0,0.0,0.0,0.0,0.37064633,0.22211967646974032,10,0
712,0.0,0.0,0.0,0.0,0.0,0.0,0.3906083,0.25760073657666566,10,0
713,0.0,0.0,0.0,0.0,0.0,0.0,0.46942487,0.19591826032100226,10,0
714,0.0,0.0,0.0,0.0,0.0,0.0,0.42921796,0.2868482309073624,10,0
715,0.0,0.0,0.0,0.0,0.0,0.0,0.47113279,0.26567604170927767,10,0
716,0.0,0.0,0.0,0.0,0.0,0.0,0.4368186,0.36363972856059246,10,0
717,0.0,0.0,0.0,0.0,0.0,0.0,0.37164575,0.2739439254900867,10,0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.39751264,0.3676905149342666,10,0
719,0.0,0.0,0.0,0.0,0.0,0.0,0.3992503,0.5513578009496702,10,0
720,0.0,0.0,0.0,0.0,0.0,0.0,0.39177483,0.30962043296573405,10,0
721,0.0,0.0,0.0,0.0,0.0,0.0,0.39611062,0.26445002973008264,10,0
722,0.0,0.0,0.0,0.0,0.0,0.0,0.34562594,0.11340939641250732,10,0
723,0.0,0.0,0.0,0.0,0.0,0.0,0.38231245,0.2126331011286636,10,0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.45928502,0.17151990394067623,10,0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.414029,0.2645840383039445,10,0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.45348105,0.3412666287535421,10,0
727,0.0,0.0,0.0,0.0,0.0,0.0,0.4261824,0.18217407140414732,10,0
728,0.0,0.0,0.0,0.0,0.0,0.0,0.41175544,0.3512971741814577,10,0
729,0.0,0.0,0.0,0.0,0.0,0.0,0.46240562,0.2870199264434957,10,0
730,0.0,0.0,0.0,0.0,0.0,0.0,0.4990192,0.2874348322442522,10,0
731,0.0,0.0,0.0,0.0,0.0,0.0,0.38656357,0.22861502212371806,10,0
732,0.0,0.0,0.0,0.0,0.0,0.0,0.384028,0.1910492079332206,10,0
733,0.0,0.0,0.0,0.0,0.0,0.0,0.42162934,0.24941230404527842,10,0
734,0.1,1.0,0.18181818181818182,0.2890648263178879,1.0,0.1,0.38787824,0.37749998104920274,10,1
735,0.0,0.0,0.0,0.0,0.0,0.0,0.40512675,0.3551184234210926,10,0
736,0.0,0.0,0.0,0.0,0.0,0.0,0.38787228,0.1386787823952366,10,0
737,0.0,0.0,0.0,0.0,0.0,0.0,0.41496074,0.31034498971099217,10,0
738,0.0,0.0,0.0,0.0,0.0,0.0,0.40012813,0.19029823741347068,10,0
739,0.0,0.0,0.0,0.0,0.0,0.0,0.39494196,0.20290592507020905,10,0
740,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.39021716,0.29117321912819155,10,1
741,0.0,0.0,0.0,0.0,0.0,0.0,0.44087833,0.43535527265050045,10,0
742,0.0,0.0,0.0,0.0,0.0,0.0,0.4493111,0.3570437610630968,10,0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.38978687,0.1715536724589933,10,0
744,0.0,0.0,0.0,0.0,0.0,0.0,0.3755787,0.24136334074637472,10,0
745,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.3856121,0.6503326416194717,10,1
746,0.0,0.0,0.0,0.0,0.0,0.0,0.3977635,0.23690533342829667,10,0
747,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.2,0.47323647,0.232129607535075,10,1
748,0.0,0.0,0.0,0.0,0.0,0.0,0.4127675,0.1949887163296319,10,0
749,0.0,0.0,0.0,0.0,0.0,0.0,0.36595884,0.2747292540183134,10,0
750,0.0,0.0,0.0,0.0,0.0,0.0,0.38088918,0.30194921303155653,10,0
751,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.25,0.3586276,0.2426600376381259,10,1
752,0.0,0.0,0.0,0.0,0.0,0.0,0.39135414,0.16686064935332717,10,0
753,0.0,0.0,0.0,0.0,0.0,0.0,0.41137794,0.10922025275505014,10,0
754,0.0,0.0,0.0,0.0,0.0,0.0,0.44984797,0.17414049463382836,10,0
755,0.0,0.0,0.0,0.0,0.0,0.0,0.4140672,0.24070855236983296,10,0
756,0.0,0.0,0.0,0.0,0.0,0.0,0.40210664,0.14281601355533144,10,0
757,0.0,0.0,0.0,0.0,0.0,0.0,0.43647885,0.19881885858458298,10,0
758,0.0,0.0,0.0,0.0,0.0,0.0,0.38275993,0.2152474961412228,10,0
759,0.0,0.0,0.0,0.0,0.0,0.0,0.39312783,0.2921399009800526,10,0
760,0.0,0.0,0.0,0.0,0.0,0.0,0.36396265,0.09582224303087532,10,0
761,0.0,0.0,0.0,0.0,0.0,0.0,0.37385723,0.5972122447036136,10,0
762,0.0,0.0,0.0,0.0,0.0,0.0,0.47566193,0.29002237941867753,10,0
763,0.0,0.0,0.0,0.0,0.0,0.0,0.41316286,0.28621487164503207,10,0
764,0.0,0.0,0.0,0.0,0.0,0.0,0.43019858,0.2737951992720804,10,0
765,0.0,0.0,0.0,0.0,0.0,0.0,0.42200387,0.163279798338308,10,0
766,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.42095727,0.28443482925456925,10,1
767,0.0,0.0,0.0,0.0,0.0,0.0,0.47838703,0.24003414139389373,10,0
768,0.0,0.0,0.0,0.0,0.0,0.0,0.36952853,0.2561549567784674,10,0
769,0.0,0.0,0.0,0.0,0.0,0.0,0.36708674,0.09357051318326715,10,0
770,0.0,0.0,0.0,0.0,0.0,0.0,0.34167507,0.43699429418699537,10,0
771,0.0,0.0,0.0,0.0,0.0,0.0,0.37720743,0.5717413009511196,10,0
772,0.1,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,0.43041018,0.3115276203684398,10,1
773,0.0,0.0,0.0,0.0,0.0,0.0,0.47247192,0.2678610334672971,10,0
774,0.0,0.0,0.0,0.0,0.0,0.0,0.38300964,0.26899729310217496,10,0
775,0.0,0.0,0.0,0.0,0.0,0.0,0.39674652,0.5074825437713114,10,0
776,0.0,0.0,0.0,0.0,0.0,0.0,0.4144076,0.14143574525458025,10,0
777,0.0,0.0,0.0,0.0,0.0,0.0,0.42720404,0.19351341669058222,10,0
778,0.0,0.0,0.0,0.0,0.0,0.0,0.36680552,0.13743980290919994,10,0
779,0.0,0.0,0.0,0.0,0.0,0.0,0.38015738,0.2944985018362166,10,0
780,0.1,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,0.40176904,0.43345585368889106,10,1
781,0.0,0.0,0.0,0.0,0.0,0.0,0.4409932,0.17348320837759718,10,0
782,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.3970606,0.35498001707864024,10,1
783,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.41973254,0.23096731877494941,10,1
784,0.0,0.0,0.0,0.0,0.0,0.0,0.41776088,0.35692015916718506,10,0
785,0.0,0.0,0.0,0.0,0.0,0.0,0.42835727,0.23039884514870987,10,0
786,0.0,0.0,0.0,0.0,0.0,0.0,0.47155,0.25800350621119766,10,0
787,0.0,0.0,0.0,0.0,0.0,0.0,0.43622372,0.17854557562442236,10,0
788,0.0,0.0,0.0,0.0,0.0,0.0,0.3870135,0.28057885515001446,10,0
789,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.411252,0.2789067764358128,10,1
790,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.4515109,0.40860410314587475,10,1
791,0.0,0.0,0.0,0.0,0.0,0.0,0.3858182,0.27493815933030047,10,0
792,0.0,0.0,0.0,0.0,0.0,0.0,0.42202887,0.2582239405803014,10,0
793,0.0,0.0,0.0,0.0,0.0,0.0,0.45255283,0.32671610697452647,10,0
794,0.0,0.0,0.0,0.0,0.0,0.0,0.44279703,0.25170625606127234,10,0
795,0.0,0.0,0.0,0.0,0.0,0.0,0.38834488,0.1601848641080073,10,0
796,0.0,0.0,0.0,0.0,0.0,0.0,0.39474386,0.35808083901517307,10,0
797,0.0,0.0,0.0,0.0,0.0,0.0,0.42631593,0.1555470440862054,10,0
798,0.0,0.0,0.0,0.0,0.0,0.0,0.41323832,0.17121242829288316,10,0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.37167045,0.2933496870903971,10,0
800,0.0,0.0,0.0,0.0,0.0,0.0,0.40469524,0.15737438981984225,10,0
801,0.0,0.0,0.0,0.0,0.0,0.0,0.43878776,0.31550483687359243,10,0
802,0.0,0.0,0.0,0.0,0.0,0.0,0.4645953,0.2734489840154053,10,0
803,0.1,1.0,0.18181818181818182,0.3333333333333333,1.0,0.14285714285714285,0.4058671,0.2572588652834137,10,1
804,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.38901088,0.34958197158448073,10,1
805,0.0,0.0,0.0,0.0,0.0,0.0,0.43963102,0.3315313012947495,10,0
806,0.0,0.0,0.0,0.0,0.0,0.0,0.343293,0.13212155978731896,10,0
807,0.0,0.0,0.0,0.0,0.0,0.0,0.47897178,0.23256732596756535,10,0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.38783592,0.32764910683841275,10,0
809,0.0,0.0,0.0,0.0,0.0,0.0,0.43120894,0.16675947690430953,10,0
810,0.0,0.0,0.0,0.0,0.0,0.0,0.4408858,0.2405473274225253,10,0
811,0.1,1.0,0.18181818181818182,0.2890648263178879,1.0,0.1,0.37404433,0.49367640042127975,10,1
812,0.0,0.0,0.0,0.0,0.0,0.0,0.39316368,0.46820996436792905,10,0
813,0.0,0.0,0.0,0.0,0.0,0.0,0.3945636,0.217117859222593,10,0
814,0.0,0.0,0.0,0.0,0.0,0.0,0.39389747,0.34809012335150624,10,0
815,0.1,1.0,0.18181818181818182,0.3010299956639812,1.0,0.1111111111111111,0.38889664,0.24269444375206922,10,1
816,0.0,0.0,0.0,0.0,0.0,0.0,0.413697,0.16918716317766905,10,0
817,0.0,0.0,0.0,0.0,0.0,0.0,0.4653738,0.18398080752062854,10,0
818,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.47925645,0.23558905981908468,10,1
819,0.0,0.0,0.0,0.0,0.0,0.0,0.44147906,0.3001959339849939,10,0
820,0.0,0.0,0.0,0.0,0.0,0.0,0.41480586,0.4033120481276075,10,0
821,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.37074342,0.35133023897485127,10,1
822,0.0,0.0,0.0,0.0,0.0,0.0,0.37826145,0.2562413423356526,10,0
823,0.0,0.0,0.0,0.0,0.0,0.0,0.39274675,0.2301930107292561,10,0
824,0.0,0.0,0.0,0.0,0.0,0.0,0.4381195,0.4623212735671314,10,0
825,0.0,0.0,0.0,0.0,0.0,0.0,0.41768047,0.12781908717111623,10,0
826,0.1,1.0,0.18181818181818182,0.3562071871080222,1.0,0.16666666666666666,0.36349228,0.3155213893921438,10,1
827,0.0,0.0,0.0,0.0,0.0,0.0,0.4005666,0.18623551237312946,10,0
828,0.0,0.0,0.0,0.0,0.0,0.0,0.3578443,0.1969345003938237,10,0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.3834327,0.2603822040135794,10,0
830,0.0,0.0,0.0,0.0,0.0,0.0,0.4554331,0.2829828888838378,10,0
831,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.48907006,0.38916529964889424,10,1
832,0.0,0.0,0.0,0.0,0.0,0.0,0.42875734,0.2839973770746143,10,0
833,0.0,0.0,0.0,0.0,0.0,0.0,0.39061075,0.38876140065383025,10,0
834,0.0,0.0,0.0,0.0,0.0,0.0,0.45603272,0.4489738812897227,10,0
835,0.0,0.0,0.0,0.0,0.0,0.0,0.4368525,0.2022340798536284,10,0
836,0.0,0.0,0.0,0.0,0.0,0.0,0.41550806,0.3215277720190007,10,0
837,0.0,0.0,0.0,0.0,0.0,0.0,0.36573303,0.35327211806583414,10,0
838,0.0,0.0,0.0,0.0,0.0,0.0,0.36920026,0.2179360940256066,10,0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.35221463,0.18987090971939083,10,0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.41604474,0.21585301345812552,10,0
841,0.0,0.0,0.0,0.0,0.0,0.0,0.38161147,0.21512058681962518,10,0
842,0.0,0.0,0.0,0.0,0.0,0.0,0.378307,0.3114251670660962,10,0
843,0.0,0.0,0.0,0.0,0.0,0.0,0.4508947,0.20790709673877075,10,0
844,0.0,0.0,0.0,0.0,0.0,0.0,0.46378118,0.29817138789080866,10,0
845,0.1,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,0.3538054,0.20281610782271872,10,1
846,0.0,0.0,0.0,0.0,0.0,0.0,0.36719042,0.32609519102257095,10,0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.41365916,0.12357654051204695,10,0
848,0.0,0.0,0.0,0.0,0.0,0.0,0.41269612,0.2289300483484201,10,0
849,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.38975498,0.19740801401526192,10,1
850,0.0,0.0,0.0,0.0,0.0,0.0,0.34640396,0.19056804958881274,10,0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.38152185,0.13586652856202086,10,0
852,0.0,0.0,0.0,0.0,0.0,0.0,0.44853213,0.2026393722509942,10,0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.36384198,0.301551850274379,10,0
854,0.0,0.0,0.0,0.0,0.0,0.0,0.40633774,0.12891358790838048,10,0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.44957435,0.22714952406216132,10,0
856,0.0,0.0,0.0,0.0,0.0,0.0,0.38268474,0.4593945641436334,10,0
857,0.0,0.0,0.0,0.0,0.0,0.0,0.39663818,0.17172236102162303,10,0
858,0.0,0.0,0.0,0.0,0.0,0.0,0.42539465,0.23765081714240832,10,0
859,0.0,0.0,0.0,0.0,0.0,0.0,0.43747056,0.10632125568138236,10,0
860,0.1,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,0.45234045,0.3803126681459844,10,1
861,0.0,0.0,0.0,0.0,0.0,0.0,0.38819474,0.2476986191440961,10,0
862,0.0,0.0,0.0,0.0,0.0,0.0,0.42186096,0.17928273624754656,10,0
863,0.0,0.0,0.0,0.0,0.0,0.0,0.47136295,0.31794650972210003,10,0
864,0.0,0.0,0.0,0.0,0.0,0.0,0.3718871,0.2768875094606747,10,0
865,0.0,0.0,0.0,0.0,0.0,0.0,0.41338432,0.15345722324809188,10,0
866,0.0,0.0,0.0,0.0,0.0,0.0,0.4440953,0.19784748156610893,10,0
867,0.0,0.0,0.0,0.0,0.0,0.0,0.35560185,0.3007568963489785,10,0
868,0.0,0.0,0.0,0.0,0.0,0.0,0.4647255,0.11757250435685744,10,0
869,0.0,0.0,0.0,0.0,0.0,0.0,0.42641848,0.2967481545521382,10,0
870,0.0,0.0,0.0,0.0,0.0,0.0,0.3789825,0.15560249782295124,10,0
871,0.0,0.0,0.0,0.0,0.0,0.0,0.39341584,0.1791331861939968,10,0
872,0.0,0.0,0.0,0.0,0.0,0.0,0.36532977,0.10249278940260798,10,0
873,0.0,0.0,0.0,0.0,0.0,0.0,0.40310037,0.20948664802511666,10,0
874,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.46033093,0.46061591471983965,10,1
875,0.0,0.0,0.0,0.0,0.0,0.0,0.36917207,0.192962082655664,10,0
876,0.0,0.0,0.0,0.0,0.0,0.0,0.509665,0.38931765500806587,10,0
877,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.125,0.39707544,0.2950852213389066,10,1
878,0.0,0.0,0.0,0.0,0.0,0.0,0.40709826,0.2385681312594002,10,0
879,0.0,0.0,0.0,0.0,0.0,0.0,0.38018677,0.2128818332491429,10,0
880,0.0,0.0,0.0,0.0,0.0,0.0,0.3994694,0.2971397165707016,10,0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.42857027,0.27921791001480845,10,0
882,0.0,0.0,0.0,0.0,0.0,0.0,0.41999182,0.1599479417075882,10,0
883,0.0,0.0,0.0,0.0,0.0,0.0,0.38294882,0.2562916771223497,10,0
884,0.0,0.0,0.0,0.0,0.0,0.0,0.42302233,0.3596433865122788,10,0
885,0.0,0.0,0.0,0.0,0.0,0.0,0.4424241,0.3303974457481681,10,0
886,0.0,0.0,0.0,0.0,0.0,0.0,0.36498603,0.2234315782172466,10,0
887,0.0,0.0,0.0,0.0,0.0,0.0,0.38806424,0.2709528226507974,10,0
888,0.0,0.0,0.0,0.0,0.0,0.0,0.37219217,0.17143736752227384,10,0
889,0.0,0.0,0.0,0.0,0.0,0.0,0.4480139,0.20544364492483905,10,0
890,0.0,0.0,0.0,0.0,0.0,0.0,0.39654082,0.19567468341388955,10,0
891,0.0,0.0,0.0,0.0,0.0,0.0,0.39845115,0.2241716446489132,10,0
892,0.0,0.0,0.0,0.0,0.0,0.0,0.42602226,0.227509167297562,10,0
893,0.0,0.0,0.0,0.0,0.0,0.0,0.3988873,0.1985701212232364,10,0
894,0.0,0.0,0.0,0.0,0.0,0.0,0.42060283,0.3334954042854215,10,0
895,0.0,0.0,0.0,0.0,0.0,0.0,0.45584652,0.1907135263914272,10,0
896,0.0,0.0,0.0,0.0,0.0,0.0,0.4099467,0.23059772329132375,10,0
897,0.0,0.0,0.0,0.0,0.0,0.0,0.40156245,0.17410033735887892,10,0
898,0.0,0.0,0.0,0.0,0.0,0.0,0.4488093,0.3454388688539602,10,0
899,0.0,0.0,0.0,0.0,0.0,0.0,0.3940187,0.28101003391933654,10,0
900,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.39714482,0.33993919390549704,10,1
901,0.0,0.0,0.0,0.0,0.0,0.0,0.36824647,0.32882355058813595,10,0
902,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.125,0.38898405,0.3828061244156114,10,1
903,0.0,0.0,0.0,0.0,0.0,0.0,0.37713835,0.30057194354181593,10,0
904,0.0,0.0,0.0,0.0,0.0,0.0,0.46601102,0.22076734350791175,10,0
